,pid,ASIN,product_name,review,rating,img_link,skin_type,img_files,product_link,product_img
1224,1224,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented",This is my go to moisturizer every morning.  It's light and non greasy which I love.  The mint and mild eucalyptus scent combination is great because it's not overpowering.  My only complaint is that the bottle is a little small but a little does go a long way.  I use it almost everyday and I'm just now running out from 5 months ago!,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/813pWtzAKgL.jpg,dry,dry_B078PRSTLW_pid1224_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1225,1225,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented",Ive used many face moisturizers throughout my years. I honestly can say this by far is the best ive wver used. Just a little dab in your palm and rubbed onto your face does the job. Keeps my skin looking healthy without the shine some of the other moisturizers I've used. Im 60yrs old and always gwt compliments about how young i look. Thanks to BRICKELL,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61uHmrZOPSL.jpg,https://images-na.ssl-images-amazon.com/images/I/71o5Vqt6R9L.jpg",dry,"dry_B078PRSTLW_pid1225_0,dry_B078PRSTLW_pid1225_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1226,1226,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented","I have never used any sort of face wash or moisturizer, but I recently turned thirty and decided it might be fine to start taking care of my skin. My wife and I enjoy the smell of the daily moisturizer and my skin feels firmer and less oily. I’ve been enjoyed this product so much that I have also purchased Brickell’s clarifying gel face wash, as well as, taking advantage of their free sample pack (I highly recommend doing the same).",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71LHf4Ntp4L.jpg,dry,dry_B078PRSTLW_pid1226_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1227,1227,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented",Let’s face it (pun intended) 😏... men and women just don’t have the same skin chemistry. I’ve been looking for years for a natural moisturizer that doesn’t clog my pores and is good for sensitive oily skin. This is the one! Great as after shave and daily moisturizer. Keep it up Brickell!!!,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61MmDQaS+bL.jpg,dry,dry_B078PRSTLW_pid1227_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1228,1228,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented","I received the item today and when I open the package the bottle had been opened and it leaked inside the package. I like the smell and how it feels on the skin, but not happy about losing some of the product inside the package. Giving 3 stars only because of the package.",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61DnK6NqCPL.jpg,dry,dry_B078PRSTLW_pid1228_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1229,1229,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented","Product arrived damaged, box was fine but the lid did not look like it was screwed on all the way. Was looking forward to trying this brand.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71y8dr-4OYL.jpg,dry,dry_B078PRSTLW_pid1229_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1230,1230,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented",Arrived with cap of product nearly off and much of product leaked into clear wrapper.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71UdFUdZ3oL.jpg,dry,dry_B078PRSTLW_pid1230_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1231,1231,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented",The bottle was open before I even got it out of the package and for $35 a bottle you kinda want every bit of it.,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71PLc3GBsvL.jpg,dry,dry_B078PRSTLW_pid1231_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1232,1232,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented","(1) Soaks in fast(2) No greasy feel(3) Healing, especially after a pool (chlorine) swimRecommend ...!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/21Wn97MNy3L.jpg,dry,dry_B078PRSTLW_pid1232_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1233,1233,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented",Its a bad shipment. Not even in a proper box for the price you pay for PREMIUM moisturizer.,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71s6VyASQkL.jpg,https://images-na.ssl-images-amazon.com/images/I/71zgTXl5MPL.jpg",dry,"dry_B078PRSTLW_pid1233_0,dry_B078PRSTLW_pid1233_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1234,1234,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented",In the past whenever I tried using a face moisturizer I would always have acne breakouts and red irritated skin. Brickell has offered me a moisturizer that neutralized my super oily skin and toned down the sheen. I use it twice a day as recommended and have had far less acne breakouts and redness of skin. 1 bottle lasted me 6 months. Well worth the $35.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61CKexpFUnL.jpg,dry,dry_B078PRSTLW_pid1234_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1235,1235,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented","I understand that this moisturizer, at 4 oz, is $35 due to the ingredients used. However, to pay $35 and not have the bottle anywhere near filled to the top kind of irks me. The photo attached is the 4oz moisturizer straight out of the amazon box that it came in. I’d say that at the very least a week a half, maybe even two weeks, worth of lotion is omitted from the bottle. Is it a good moisturizer? Sure. I’ve bummed some off of my friend’s bottle and it’s what led to my own purchase. But to pay as much as I did and not feel like I got all I could have really rubs me (no pun intended) the wrong way",2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61pYQ3zyV+L.jpg,dry,dry_B078PRSTLW_pid1235_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1236,1236,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented","It's really soft, smells really good, and gives me great results. I might buy more!",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Pbgzi9fdL.jpg,dry,dry_B078PRSTLW_pid1236_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1237,1237,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented","I'm torn between the Brickell face moisturizer and the ""Body Merry"" moisturizer. With Brickell, you get 4 oz for the price ($35 as of November, 2018) and it has a nicer scent, one that is consistent with the other Brickell products I use. With Body Merry, you get less product (3.4 oz), but it's much cheaper (just under $12) than the Brickell product. Since I'm a new user of the Brickell moisturizer, time will tell whether the quality of Brickell justifies the higher price.",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/31g+YMQ48IL.jpg,dry,dry_B078PRSTLW_pid1237_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1238,1238,B078PRSTLW,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Unscented",Very light but effective! I’ve used several moisturizer solutions for my face in the last year from drug store off the shelf to NYC boutique skincare store and I can say this is my favorite so far. It’s light so I’m not sweating when exposed to a little heat but it’s also long lasting I know my face is moisturized all day from my morning application. I love this stuff and can’t reccomend it enough.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51AB4xOhI5L.jpg,dry,dry_B078PRSTLW_pid1238_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1239,1239,B07SQ4VQ8D,"Amazon Brand - Solimo Cocoa Butter Body Lotion, 24.5 fl oz","While the lotion itself is great, it arrived a week late AND arrived with the pump snapped off, now to use it I have to take the whole top off and squeeze it out.",2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71DwsTmvD2L.jpg,dry,dry_B07SQ4VQ8D_pid1239_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1240,1240,B07SQ4VQ8D,"Amazon Brand - Solimo Cocoa Butter Body Lotion, 24.5 fl oz",Came as you see it broke not cool amazon WTH!,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71MbKPsXFyL.jpg,dry,dry_B07SQ4VQ8D_pid1240_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1241,1241,B07SQ4VQ8D,"Amazon Brand - Solimo Cocoa Butter Body Lotion, 24.5 fl oz","I ordered this Solimo Cocoa Butter body lotion for myself as I have been using various cocoa butter-based body lotions for a long time and I decided to give this one a try. I was not disappointed as the lotion feels so much like my Vaseline cocoa butter lotion and it comes off the bottle when pressed with the dispenser. After applying this lotion for several days, I experienced a smooth, soft and non-greasy touch on my skin, and it moisturizes my skin really good as I have a moderately dry skin.I mostly applied it on most of my body except my back as I sweat  a lot and want lotion on my back. So far, it keeps my skin moist for several hours during the day. I don’t know how it will perform during the winter months; time will tell. I will update this review of any of the above changes.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/614w-6NAXNL.jpg,https://images-na.ssl-images-amazon.com/images/I/61KmoEwLYWL.jpg,https://images-na.ssl-images-amazon.com/images/I/61NG2Bati7L.jpg,https://images-na.ssl-images-amazon.com/images/I/61TSSAg32oL.jpg,https://images-na.ssl-images-amazon.com/images/I/61nFq1vbHeL.jpg",dry,"dry_B07SQ4VQ8D_pid1241_0,dry_B07SQ4VQ8D_pid1241_1,dry_B07SQ4VQ8D_pid1241_2,dry_B07SQ4VQ8D_pid1241_3,dry_B07SQ4VQ8D_pid1241_4",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1242,1242,B07SQ4VQ8D,"Amazon Brand - Solimo Cocoa Butter Body Lotion, 24.5 fl oz","My wife loves this cocoa butter body lotion. She says it compares absolutely favorably to the one she normally uses, Suave Cocoa Butter Daily Moisturizer Lotion.A nice, but not overpowering scent. Thick, rich lotion that's not greasy. Absorbs well.If you like the ""cocoa butter"" scent and are looking for a nice body lotion at a reasonable price, you might want to look here. And with the Solimo money-back option, maybe a win-win?5 stars.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/712LfyO3I0L.jpg,dry,dry_B07SQ4VQ8D_pid1242_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1243,1243,B07SQ4VQ8D,"Amazon Brand - Solimo Cocoa Butter Body Lotion, 24.5 fl oz",First the smell is so amazing. The lotion is creamy. It's smooth and absorbs without leaving a greasy feeling just softness. No irritation. Keeps skin soft a long time and just has this amazing cocoa butter smell that's wonderful along with all the skin softening lotion. Great Deal. Love this Brand. I hope this has helped. Thank You,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71--suJnHLL.jpg,https://images-na.ssl-images-amazon.com/images/I/71QMdkT9fZL.jpg,https://images-na.ssl-images-amazon.com/images/I/71SSjgRwGdL.jpg,https://images-na.ssl-images-amazon.com/images/I/71nh9ShK0ZL.jpg,https://images-na.ssl-images-amazon.com/images/I/71oakH01+IL.jpg,https://images-na.ssl-images-amazon.com/images/I/71ppAlRc3PL.jpg",dry,"dry_B07SQ4VQ8D_pid1243_0,dry_B07SQ4VQ8D_pid1243_1,dry_B07SQ4VQ8D_pid1243_2,dry_B07SQ4VQ8D_pid1243_3,dry_B07SQ4VQ8D_pid1243_4,dry_B07SQ4VQ8D_pid1243_5",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1244,1244,B07SQ4VQ8D,"Amazon Brand - Solimo Cocoa Butter Body Lotion, 24.5 fl oz",This is a large 24.5 ounce bottle of Solimo Cocoa Butter Body Lotion. This product is not tested on animals. I love the smell. The lotion is non greasy and makes my skin feel smooth. Overall I like it.,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71o46MT4i5L.jpg,https://images-na.ssl-images-amazon.com/images/I/71pQnAxh7DL.jpg",dry,"dry_B07SQ4VQ8D_pid1244_0,dry_B07SQ4VQ8D_pid1244_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1245,1245,B07SQ4VQ8D,"Amazon Brand - Solimo Cocoa Butter Body Lotion, 24.5 fl oz","This Cocoa Butter Body Lotion bottle came with a wide strip of tape over the pump handle to hold it securely. Upon removing the tape, I twisted the handle counter-clockwise, and it opened up, ready for use.It has a wonderful scent.The consistency of the lotion is thick. It feels creamy.While it does a decent job of moisturizing my skin in the 12 days that I have used this (nightly for my hands and forearms; AM and PM on my feet, focusing especially on the heels), it felt a little greasy. It took me awhile to rub the lotion into the skin fully.Expiration date is located at the neck portion of the bottle, above the label on the back of the bottle. Mine expires 8/2022.When I have used all this body lotion, I will return to the brand that I use, primarily because that brand does not have petrolatum as one of the ingredients.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/512vF+ZGURL.jpg,https://images-na.ssl-images-amazon.com/images/I/51TIZ65OpNL.jpg,https://images-na.ssl-images-amazon.com/images/I/51b+fr5FGML.jpg,https://images-na.ssl-images-amazon.com/images/I/51cTMGrdjWL.jpg,https://images-na.ssl-images-amazon.com/images/I/51gSp14bXcL.jpg,https://images-na.ssl-images-amazon.com/images/I/61AibufmSNL.jpg,https://images-na.ssl-images-amazon.com/images/I/61QhIsyGnEL.jpg,https://images-na.ssl-images-amazon.com/images/I/61bFzHdANSL.jpg,https://images-na.ssl-images-amazon.com/images/I/61f3gyJVqOL.jpg,https://images-na.ssl-images-amazon.com/images/I/61v8vg5F8TL.jpg",dry,"dry_B07SQ4VQ8D_pid1245_0,dry_B07SQ4VQ8D_pid1245_1,dry_B07SQ4VQ8D_pid1245_2,dry_B07SQ4VQ8D_pid1245_3,dry_B07SQ4VQ8D_pid1245_4,dry_B07SQ4VQ8D_pid1245_5,dry_B07SQ4VQ8D_pid1245_6,dry_B07SQ4VQ8D_pid1245_7,dry_B07SQ4VQ8D_pid1245_8,dry_B07SQ4VQ8D_pid1245_9",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1246,1246,B07SQ4VQ8D,"Amazon Brand - Solimo Cocoa Butter Body Lotion, 24.5 fl oz"," I never really like to use lotion because of the greasy feel, but decided I should take better care of my skin now before I get too much older. This has a mild scent, reminds me of vanilla sugar, and doesn’t have that slick greasy feel. It absorbs within a minute and I can go on my day without having to worry about leaving grease marks on everything I touch.My only complaint was that this came with an adhesive strip over the nozzle to ensure it didn’t pop open upon delivery. However, when I removed the tape, it left adhesive residue all over the nozzle. I got most of it off, but didn’t want to spend more time getting the last bits off.I highly recommend for men with dried out skin.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61m0w-gLNaL.jpg,https://images-na.ssl-images-amazon.com/images/I/71XcRTOd-jL.jpg,https://images-na.ssl-images-amazon.com/images/I/71seM3lSRlL.jpg",dry,"dry_B07SQ4VQ8D_pid1246_0,dry_B07SQ4VQ8D_pid1246_1,dry_B07SQ4VQ8D_pid1246_2",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1247,1247,B07J62ZGCG,"Amazon Brand - Solimo Severe Dry Skin Care Lotion with Gentle Exfoliation for Sensitive Skin, 16.89 Fluid Ounce (Pack of 4)","The Amazon Brand - Solimo Severe Dry Skin Care Lotion with Gentle Exfoliation for Sensitive Skin, 16.89 Fluid Ounce works very well. It was intensive hydration that felt almost like a barrier to hold in moisture. It made my dry, flaking ashy skin smooth and shiny. This worked best for me when I applied it and allowed to sit on my skin. I showered in the morning and my skin looks great. Even my feet are smooth and look great. The appearance of crepe skin on my forearms is diminished and the dry flaking on my calves is gone.  I liked this best for overnight as it takes a few minutes to work well into your skin. I do not have that kind of time in the mornings. Contains no parabens  (wax) and there is no greasy feel left on your skin once it is absorbed. Did not stain my skin or my bed clothes.  I have had no skin reaction at all.  I really like the way my skin feels and looks better.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61H590BXzAL.jpg,https://images-na.ssl-images-amazon.com/images/I/61KQFIwz45L.jpg",dry,"dry_B07J62ZGCG_pid1247_0,dry_B07J62ZGCG_pid1247_1",https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1248,1248,B01M69QJNZ,"O'Keeffe's K0680001-2 Working Hands Hand Cream in Jar (2 Pack), 6.8 oz","This product is extremely helpful and nourishing for your hands. I work outside all day and have to deal with getting my hands wet in the cold air so my hands take a beating. This product gives my hands the moisture they desperately need and keep them from cracking. Also, this helps a lot for grip, keeping a hold of things with having the proper moisture in your hands. It rubs into your skin extremely quick and is not greasy at all. It does have a very slight tacky feel after application, but with more retained moisture in your hands, I do believe this is to be expected and normal. Now, lets get to the issue of the size of containers. I made a purchase from another website, and the containers were advertised as 6.8 ounces, and when I received them, they were 5.4 ounces. In the photo you can clearly see that the 6.8 ounce does not have an ounce marking on top, so the sellers are putting that photo up and then sending the 5.4 ounce containers instead. This is a huge mistake by the company in my opinion, but not the only one. They also marked both as ""value size"", which is mistake number 2. I can see one of them that way, but not both. To me the 6.8 ounce should be marked as the value size and at the same or barely more than the price of the 5.4 ounce, validating the ""value"" of the size. Either way, the bosses at this company really messed this up. I feel the need to get the word out there on this as I got stung and wish to keep others from having it happen to them, so BUYER BEWARE!!! Now, also let me be clear on this - this product, provided by Amazon IS AS ADVERTISED! 6.8 ounces and the one that is 6.8 ounces in this photo is one of the 2 from this purchase. Thank you Amazon for the ability for me to review this to help others!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/815qNRjdNYL.jpg,dry,dry_B01M69QJNZ_pid1248_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1249,1249,B01M69QJNZ,"O'Keeffe's K0680001-2 Working Hands Hand Cream in Jar (2 Pack), 6.8 oz","Every winter, without fail, my hands crack and bleed. O’ Keeffe’s working hands is the only product that products my hands! I not only use it for my hands, but for any dry skin on my body. I would definitely recommend this product to anyone!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71XPHfkgRYL.jpg,dry,dry_B01M69QJNZ_pid1249_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1250,1250,B01M69QJNZ,"O'Keeffe's K0680001-2 Working Hands Hand Cream in Jar (2 Pack), 6.8 oz",Return my money.l ordered 6.8oz.sent 5.4oz.This is trick!!!!!!!!!!!!!!!!!!!!!!!!!!!!😡,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/711QzLTA0ZL.jpg,dry,dry_B01M69QJNZ_pid1250_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1251,1251,B01M69QJNZ,"O'Keeffe's K0680001-2 Working Hands Hand Cream in Jar (2 Pack), 6.8 oz",It’s helpfulI used for my dry hands,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71gk6fxm1FL.jpg,dry,dry_B01M69QJNZ_pid1251_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
1252,1252,B004NIWLAM,"Hempz Body Moisturizer - Daily Herbal Moisturizer, Shea Butter Anti-Aging Body Moisturizer - Body Lotion, Hemp Extract Lotion - Skin Care Products, 100% Pure Organic Hemp Seed Oil","Just received the Hempz Age Defying body moisturizer. I’ve purchased Hempz moisturizers prior to this purchase. I bought,  Hempz Sweet Pineapple & Honey Melon, I loved everything about it. I read reviews about the Age Defying moisturizer and most reviews were positive; so I bought. I applied a bit on my hands and reviews were correct. It softens and moisturizes your skin nicely.  However, most reviews like the scent, I hate the smell. I wish I hadn’t opened it so I can send it back. I’ll stick with my first choice, Sweet Pineapple & Honey Lemon.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/615cST5QFLL.jpg,dry,dry_B004NIWLAM_pid1252_0,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/ref=sr_1_1?dchild=1&keywords=B07RK4HST7&qid=1592511881&sr=8-701,https://images-na.ssl-images-amazon.com/images/I/51YT4dO6bfL._SL1000_.jpg
