,pid,ASIN,product_name,review,rating,img_link,skin_type,img_files,product_link,product_img
1704,1704,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",This stuff is amazing I used it just for a week n I see so much of a difference in my skin it literally is a solution for all ur skin problems please give it a try and you will thank me later. I love how it makes your own skin look so filtered like a camera filter skin,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71+CdkzYO7L.jpg,https://images-na.ssl-images-amazon.com/images/I/71kCqGSH7aL.jpg",oily,"oily_B00949CTQQ_pid1704_0,oily_B00949CTQQ_pid1704_1",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1705,1705,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle","Wow. This product is incredible. I have never had any product work its magic in so little time. The first roll of photos was taken 4 days before the second roll (where my hair is tied).It reduced the number and size of the blackheads on my cheek, forehead, and jawline. Apart from a bad diet, this product has noticeably cleared up my skin, no doubt.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61NN4+zcNIL.jpg,https://images-na.ssl-images-amazon.com/images/I/710GO1AAPIL.jpg,https://images-na.ssl-images-amazon.com/images/I/7154Pbm9olL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Bdqz2cFHL.jpg,https://images-na.ssl-images-amazon.com/images/I/71KZ9gFX9jL.jpg,https://images-na.ssl-images-amazon.com/images/I/71UJpkjecmL.jpg,https://images-na.ssl-images-amazon.com/images/I/71bwgW0TpJL.jpg,https://images-na.ssl-images-amazon.com/images/I/71nDYN6SUEL.jpg,https://images-na.ssl-images-amazon.com/images/I/71zrQZBZtFL.jpg",oily,"oily_B00949CTQQ_pid1705_0,oily_B00949CTQQ_pid1705_1,oily_B00949CTQQ_pid1705_2,oily_B00949CTQQ_pid1705_3,oily_B00949CTQQ_pid1705_4,oily_B00949CTQQ_pid1705_5,oily_B00949CTQQ_pid1705_6,oily_B00949CTQQ_pid1705_7,oily_B00949CTQQ_pid1705_8",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1706,1706,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle","So, I read all the reviews on this product, good and bad. I watched several videos of people who use it and love it. I was so excited to love it. But my breakouts have gotten worse in the 4 weeks I’ve used it. The pictures attached are a week apart.. and I haven’t taken any in the last week because I’m actually embarrassed. I cleanse and moisturize with Cetaphil and love those products. My skin is very soft and looks healthy side from the breakouts. I got a toner from Clinique today so I’ll try that but this is a no for me. :/",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71NrVkVjTZL.jpg,https://images-na.ssl-images-amazon.com/images/I/71dKUKaNcdL.jpg",oily,"oily_B00949CTQQ_pid1706_0,oily_B00949CTQQ_pid1706_1",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1707,1707,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle","I get cystic acne on my chin every month with my periods like clockwork. I’ve beeb using this for a month and have not had the slightest pimple whatsoever! Of course I’m very happy with that, but you can get this product for much cheaper. It’s a medication and like all meds you can buy a generic version that’s the same thing.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/51MqwiGPJ1L.jpg,https://images-na.ssl-images-amazon.com/images/I/61STm--PzoL.jpg",oily,"oily_B00949CTQQ_pid1707_0,oily_B00949CTQQ_pid1707_1",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1708,1708,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle","Although this product had great reviews, I was still skeptical about purchasing it. I have very sensitive skin so I was afraid it may cause a reaction. After the first use, I could already tell a difference with my skin. After almost two weeks of use, my pores are smaller, my acne scars are faded, and my skin is glowing. As suggested, I use it twice a day. Once in the morning and once at night, and I've had no problems with it, besides some mild peeling on my nose. In the morning I use it with a vitamin C serum and an SPF moisturizer. This is a new must-have in my skincare routine. I would 100% recommend this product, and I will definitely be purchasing it again.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71YKB7jyMNL.jpg,oily,oily_B00949CTQQ_pid1708_0,https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1709,1709,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",This has forever changed my life I suffered with extreme hives and acne because I have really sensitive skin and I must say that I was scared to give this a try but I am so glad that it decided to give this a shot this has improved my skin in so many ways my acne over all has improved as you can see in the pictures provided,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71WuqnKnSqL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Yj5bXW-oL.jpg",oily,"oily_B00949CTQQ_pid1709_0,oily_B00949CTQQ_pid1709_1",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1710,1710,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle","Well this is a golden liquid. It’s perfect works like a miracle in a bottle. I have subscribed and I will never be without, but this month came in a different bottle color but with the same description. I assumed that they changed the bottle for a better quality one, 😐 but us (subscribes) should be informed of any changes.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71GRxTI3+PL.jpg,oily,oily_B00949CTQQ_pid1710_0,https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1711,1711,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle","Be warned. This product is VERY drying and will throw your moisture barrier off completely. I had a huge itchy, red, inflamed reaction/breakout to this exfoliator. Make sure to patch test this because some people’s skin can tolerate it, some others cant. I wish i patch tested. Although my skin was so soft and clear the day after. Havoc wreaked on day 3. Patch test and use a couple times a week if you have sensitive acne prone skin, or DONT USE IT AT ALL.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/31uppI-oIXL.jpg,oily,oily_B00949CTQQ_pid1711_0,https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1712,1712,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",It worked so fast and so well.It was both affective in getting rid of present acne but also fading acne scars.Photos are a month a part,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71GlOF+DI1L.jpg,https://images-na.ssl-images-amazon.com/images/I/71PX3P2p5PL.jpg",oily,"oily_B00949CTQQ_pid1712_0,oily_B00949CTQQ_pid1712_1",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1713,1713,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",After using this product for the first time I put the cap back and and it completely broke. Considering Paula’s choice is adamant on products remaining air tight so they don’t lose effectiveness I would say they need to re-evaluate their packaging.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61v240PX7SL.jpg,oily,oily_B00949CTQQ_pid1713_0,https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1714,1714,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",Love this product & have only been using for 3 days.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71EvcxAAwDL.jpg,https://images-na.ssl-images-amazon.com/images/I/71G0Mehr9wL.jpg,https://images-na.ssl-images-amazon.com/images/I/71QSGOSkJSL.jpg,https://images-na.ssl-images-amazon.com/images/I/71YKFxKmfHL.jpg",oily,"oily_B00949CTQQ_pid1714_0,oily_B00949CTQQ_pid1714_1,oily_B00949CTQQ_pid1714_2,oily_B00949CTQQ_pid1714_3",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1715,1715,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",ITS A MIRACLE IN A BOTTLE!! This stuff does exactly what it says it does! The pictures attached are exactly 4 weeks apart. My skin got extremely textured and congested after getting pregnant and having my daughter and this product is the only thing that helped!!,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71M1jJprDGL.jpg,https://images-na.ssl-images-amazon.com/images/I/71QR5FWLn4L.jpg,https://images-na.ssl-images-amazon.com/images/I/71WYZqVrcvL.jpg,https://images-na.ssl-images-amazon.com/images/I/71orrtAn2KL.jpg",oily,"oily_B00949CTQQ_pid1715_0,oily_B00949CTQQ_pid1715_1,oily_B00949CTQQ_pid1715_2,oily_B00949CTQQ_pid1715_3",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1716,1716,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",This stuff works! I dont know though if i should have just avoided my neck area (although instructions on here said to include the neck). But this stuff is POTENT.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71donM-4lsL.jpg,oily,oily_B00949CTQQ_pid1716_0,https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1717,1717,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle","This looks like it might be from an older batch, as it is not the newer packaging that they advertise",3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61-BY8GdMEL.jpg,https://images-na.ssl-images-amazon.com/images/I/71SmGlHVxxL.jpg",oily,"oily_B00949CTQQ_pid1717_0,oily_B00949CTQQ_pid1717_1",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1718,1718,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",The product is defective!! It spilled everywhere!! I want a refund or a replacement for this :( I just got this too,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61kHbpUMO8L.jpg,https://images-na.ssl-images-amazon.com/images/I/61redPUVkiL.jpg",oily,"oily_B00949CTQQ_pid1718_0,oily_B00949CTQQ_pid1718_1",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1719,1719,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",Container was leaking. The plastic bag was moist inside.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71BcZJl3lJL.jpg,oily,oily_B00949CTQQ_pid1719_0,https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1720,1720,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle","I’m on week 4 of using this product, and I think it’s really helping me. The first week I started using it, it broke me out really badly, but I stuck with it and now my skin looks sooooo much better! If you try this product, I recommend giving it at least a month to work it’s magic... it gets worse before it gets better!",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/51IQkTTP9jL.jpg,https://images-na.ssl-images-amazon.com/images/I/61Jpw9504qL.jpg",oily,"oily_B00949CTQQ_pid1720_0,oily_B00949CTQQ_pid1720_1",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1721,1721,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",not bad,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71SosZ6yWVL.jpg,oily,oily_B00949CTQQ_pid1721_0,https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1722,1722,B00949CTQQ,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",Wonder productCured my adult hormonal acne. It is liquid gold! Couldn't be happier!! I hardly ever post reviews but this is the one product I just can't stop raving about. This is now a staple in my skin care regimen. My skin is sooo soft and smooth. It is drying but use a good moisturizer and you're golden. I use it twice a day and within 7-10 days I started noticing drastic changes!! Will def continue to purchase :),5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/519s3zHXXnL.jpg,https://images-na.ssl-images-amazon.com/images/I/61zN-67D7IL.jpg",oily,"oily_B00949CTQQ_pid1722_0,oily_B00949CTQQ_pid1722_1",https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/ref=sr_1_1?dchild=1&keywords=B00949CTQQ&qid=1592523576&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61L0IlgrfzL._SL1500_.jpg
1723,1723,B00J2H2ZIW,"Image Skincare Prevention+ Daily Ultimate Protection SPF 50 Moisturizer, 3.2 Ounce",It’s my favorite sunscreen and went to re-order to find the price has doubled since I last ordered it!!!,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51JMZD3dvJL.jpg,oily,oily_B00J2H2ZIW_pid1723_0,https://www.amazon.com/Skincare-Prevention-Ultimate-Protection-Moisturizer/dp/B00J2H2ZIW/ref=sr_1_1?dchild=1&keywords=B00J2H2ZIW&qid=1592523583&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/81yi25jkgVL._SL1500_.jpg
1724,1724,B00J2H2ZIW,"Image Skincare Prevention+ Daily Ultimate Protection SPF 50 Moisturizer, 3.2 Ounce","Best sunscreen i have ever used.  My doctor introduced me to it, and the price here is much lower than at his office.  Also is a good moisturizer.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81QoRRQX-nL.jpg,oily,oily_B00J2H2ZIW_pid1724_0,https://www.amazon.com/Skincare-Prevention-Ultimate-Protection-Moisturizer/dp/B00J2H2ZIW/ref=sr_1_1?dchild=1&keywords=B00J2H2ZIW&qid=1592523583&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/81yi25jkgVL._SL1500_.jpg
1725,1725,B00J2H2ZIW,"Image Skincare Prevention+ Daily Ultimate Protection SPF 50 Moisturizer, 3.2 Ounce",So disappointed! I love this brand and have been using it forever. I’ve never had a problem with quality or shipping before today. I opened my shipment up and the box of sunscreen was opened and if you look closely you can has been used. It’s more than half gone!  Now I have to go through  the return process... bummer!!,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/719N+K9+T8L.jpg,https://images-na.ssl-images-amazon.com/images/I/81lO5k-m14L.jpg",oily,"oily_B00J2H2ZIW_pid1725_0,oily_B00J2H2ZIW_pid1725_1",https://www.amazon.com/Skincare-Prevention-Ultimate-Protection-Moisturizer/dp/B00J2H2ZIW/ref=sr_1_1?dchild=1&keywords=B00J2H2ZIW&qid=1592523583&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/81yi25jkgVL._SL1500_.jpg
1726,1726,B00J2H2ZIW,"Image Skincare Prevention+ Daily Ultimate Protection SPF 50 Moisturizer, 3.2 Ounce",Has anyone else received a tube that has a sticker on the back with different ingredients covering what was originally printed on the tube?  Wondering if this is a real product or counterfeit,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/718PQUntRDL.jpg,oily,oily_B00J2H2ZIW_pid1726_0,https://www.amazon.com/Skincare-Prevention-Ultimate-Protection-Moisturizer/dp/B00J2H2ZIW/ref=sr_1_1?dchild=1&keywords=B00J2H2ZIW&qid=1592523583&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/81yi25jkgVL._SL1500_.jpg
1727,1727,B00J2H2ZIW,"Image Skincare Prevention+ Daily Ultimate Protection SPF 50 Moisturizer, 3.2 Ounce",Love this product,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71mxaSH8oSL.jpg,oily,oily_B00J2H2ZIW_pid1727_0,https://www.amazon.com/Skincare-Prevention-Ultimate-Protection-Moisturizer/dp/B00J2H2ZIW/ref=sr_1_1?dchild=1&keywords=B00J2H2ZIW&qid=1592523583&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/81yi25jkgVL._SL1500_.jpg
1728,1728,B00DTTYF6E,"BeeFriendly Face and Eye Cream All Natural USDA Certified Organic Moisturizer, All In One Face, Eye, Neck, Decollete Cream, 2 oz","I had a terrible experience with this product unfortunately. With heat blasting in upstate NY recently, the dry air takes its toll on my skin. So I bought this to use after cleansing as a natural moisturizer, but my skin reacted horribly. It soaked in well, I only used a small pea size amount for my face, but by the time I got dressed and put on clothes and light makeup, it felt like my face was on fire. Wasn't long before I was bumpy and all red; I posted a picture with this review, taken about an hour after application. I don't have a drop of foundation or coverup on my face. I wish I had a better experience but will be trying something different.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71duFVCVXLL.jpg,oily,oily_B00DTTYF6E_pid1728_0,https://www.amazon.com/BeeFriendly-Natural-Certified-Moisturizer-Decollete/dp/B00DTTYF6E/ref=sr_1_1?dchild=1&keywords=B00DTTYF6E&qid=1592523595&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61ACwcWTReL._SL1200_.jpg
1729,1729,B00DTTYF6E,"BeeFriendly Face and Eye Cream All Natural USDA Certified Organic Moisturizer, All In One Face, Eye, Neck, Decollete Cream, 2 oz","i've read reviews for this product for almost a month trying to make up my mind to buy it! my skins fluctuates with being super oily, then can get little dry patches! after researching the organic ingredients, i have a great feeling this cream will do my bipolar skin be at ease and help w/ my redness!BTW: it came a tad melty when i received it (im from texas.. it's been over 100 degrees!) so i put it in the fridge for over an hour and stirred it and tested it on my neck and hands. it feels amazing!",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/616tJpac4BL.jpg,https://images-na.ssl-images-amazon.com/images/I/61h2CLy1baL.jpg",oily,"oily_B00DTTYF6E_pid1729_0,oily_B00DTTYF6E_pid1729_1",https://www.amazon.com/BeeFriendly-Natural-Certified-Moisturizer-Decollete/dp/B00DTTYF6E/ref=sr_1_1?dchild=1&keywords=B00DTTYF6E&qid=1592523595&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61ACwcWTReL._SL1200_.jpg
1730,1730,B00DTTYF6E,"BeeFriendly Face and Eye Cream All Natural USDA Certified Organic Moisturizer, All In One Face, Eye, Neck, Decollete Cream, 2 oz","Love this product and the company is Awesome!!! They actually emailed me to see how I liked product and due to some problems with the product freezing in some areas, they shipped me a brand new product, without me even requesting one. And my product was perfect but they decided to make sure their customers are taken care of. I am huge on customer service and they exceeded in that department. Also for those who left comments regarding product looking moldy, one of the ingredients listed is bee propolis which gives the product some dark spots so maybe this is being mistaken for mold? Also comments regarding separation of the oil, this is normal. Just give it a good stir and you will truly enjoy the product. Great coverage, deep conditioning. Thank you BeeFriendly for an Awesome product and awesome customer service!",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61D9Zoqoj3L.jpg,https://images-na.ssl-images-amazon.com/images/I/61YHEyfZRvL.jpg",oily,"oily_B00DTTYF6E_pid1730_0,oily_B00DTTYF6E_pid1730_1",https://www.amazon.com/BeeFriendly-Natural-Certified-Moisturizer-Decollete/dp/B00DTTYF6E/ref=sr_1_1?dchild=1&keywords=B00DTTYF6E&qid=1592523595&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61ACwcWTReL._SL1200_.jpg
1731,1731,B00DTTYF6E,"BeeFriendly Face and Eye Cream All Natural USDA Certified Organic Moisturizer, All In One Face, Eye, Neck, Decollete Cream, 2 oz","I'd started using this company's night cream (""Best Night Cream "") last February & had started running low on the *last* all natural day cream I'd found on Amazon (Face and Body Cream Moisturizer - Nourishing Aloe Vera) which has a great ingredient list but actually made my face feel dryer after application.The BeeFriendly night cream leaves you of oily and shiny but that is ok in a NIGHT cream. This day cream unfortunately leaves me just as reflective. This is ok right now as I'm working from home, but it wouldn't be cool if I couldn't sit around and work for an hour or two, letting as much of it soak in as it will, before applying make-up. If I had to get out the door early this wouldn't work at all for me. I'd just use it evenings only. But I don't need another night cream!THAT PACKAGING THO! It's pretty goopy and soft, which might be why the packaging was so annoyingly ""death star force field"". The entire jar was contained in a kind of shrink wrapped plastic for which there was no apparent pull tab. I got my mat knife to cut that off & then the top inside was further sealed with a metallic paper cover that also had no tab. I had to cut that off & all the messy little edges were impossible to remove, even with tweezers. That schizz was attached with industrial grade super glue! There was a last inner layer of transparent plastic which you see inside the lid on the left. I didn't want to deal with it so my first application was off the top of that & then I tossed the still heavily smeared plastic.",3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61a5kZUeGcL.jpg,https://images-na.ssl-images-amazon.com/images/I/61n7FaCNocL.jpg",oily,"oily_B00DTTYF6E_pid1731_0,oily_B00DTTYF6E_pid1731_1",https://www.amazon.com/BeeFriendly-Natural-Certified-Moisturizer-Decollete/dp/B00DTTYF6E/ref=sr_1_1?dchild=1&keywords=B00DTTYF6E&qid=1592523595&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61ACwcWTReL._SL1200_.jpg
1732,1732,B00DTTYF6E,"BeeFriendly Face and Eye Cream All Natural USDA Certified Organic Moisturizer, All In One Face, Eye, Neck, Decollete Cream, 2 oz","I bought this many times, it was good in the beginning. Then it started to get worse. This is second time it has been bad. I took the cream to my local Rite Aid and a  pharmacist took one look at the cream and said it was a broken emulsion, thats when the oil separates. If you make the photo bigger you will see that a great deal of the emulsion has separated. Not very good for a cream!!!",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61zDPWlhdaL.jpg,oily,oily_B00DTTYF6E_pid1732_0,https://www.amazon.com/BeeFriendly-Natural-Certified-Moisturizer-Decollete/dp/B00DTTYF6E/ref=sr_1_1?dchild=1&keywords=B00DTTYF6E&qid=1592523595&sr=8-1,https://images-na.ssl-images-amazon.com/images/I/61ACwcWTReL._SL1200_.jpg
