,pid,ASIN,product_name,review,rating,img_link
1615,1615,B07RCHJJBX,Derma Essentia Mattifying Moisturizer | Moisturizer for Oily Skin (50g),Received a broken seal product. Very disappointed .,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61BfEUJk9+L.jpg
1616,1616,B07RCHJJBX,Derma Essentia Mattifying Moisturizer | Moisturizer for Oily Skin (50g),one of the best product i have used for oily skin.it also significantly reduced acne outbreaks,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51CgHoGc4+L.jpg
1617,1617,B07RCHJJBX,Derma Essentia Mattifying Moisturizer | Moisturizer for Oily Skin (50g),Great product. Bought this last monthAnd it is really nice to use. Grt texture and suitable to my skin type.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61-LafNrUhL.jpg
1618,1618,B07RCHJJBX,Derma Essentia Mattifying Moisturizer | Moisturizer for Oily Skin (50g),"A gentle, non-greasy nourisher that leaves your skin supple and hydrated. It is Non-Comedogenic & Hypoallergenic, making it suitable for acne prone skin. I love the packaging, have zero smell, extremely light and hydrating for the facial skin. This is literally my staple now.👉👉PLEASE PRESS THE HELPFUL BUTTON IF YOU LIKE THIS REVIEW 👈👈",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71HqlKA0lJL.jpg,https://images-na.ssl-images-amazon.com/images/I/71aNmW-VJRL.jpg,https://images-na.ssl-images-amazon.com/images/I/71w+kY0qgBL.jpg,https://images-na.ssl-images-amazon.com/images/I/81Hh4CY9o8L.jpg"
1619,1619,B07RCHJJBX,Derma Essentia Mattifying Moisturizer | Moisturizer for Oily Skin (50g),"I have dry skin so specially during winter, my skin needs extra moisture.  I have tried this mattifying moisturizer for the very first time and really happy with the result. It has gel based substances and absolutely oil free. I prefer to use such moisturizer when I go for office.If you have acne prone skin then its a best choice for you. Using this for last 2 weeks and happy with the result.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61BL1weolqL.jpg,https://images-na.ssl-images-amazon.com/images/I/61To9y7SzsL.jpg"
1620,1620,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g",I have been trying different scrubs for myself and by reading the reviews on this product i thought to give a try . And on my expectations the product did amazing work. Its very easy to apply and wash. It opens skin pores and deep clean the skin. I can say the product is surprisingly amazing.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61Ce6RZjpqL.jpg,https://images-na.ssl-images-amazon.com/images/I/71IylpOOFFL.jpg,https://images-na.ssl-images-amazon.com/images/I/71kZDhfzTlL.jpg"
1621,1621,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g","I ordered the product after going through all the positive reviews.. However, after opening the tube itself, I realized that the product is useless. It looks and smells like melted ice cream (that too cheap quality ice cream).. after putting on the face, it does not produce any foam (agree that is is just a scrub and not face wash, however it should feel a little creamy, but sadly it doesn't). All the claims about tan removal and cleansing seem to be false. I used it for a few days and then realized that it is useless, hence stopped using it. Now, it is just kept aside in the washroom, and probably will lie there for a year, before being thrown away.I believe, there are quite a few companies, which are producing cheap, worthless products and selling them on Amazon. This is definitely one of those products. Just wondering, how are they managing to get thousands of positive reviews.I never really write bad reviews, but this product is actually so bad that I had to write about it.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71w2QgOAloL.jpg
1622,1622,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g","I have tried many detan scrubs in the past but this one worked the best so far.It has a sweet scent of walnut and removes tan easily.My skin type is dry and I spend much time outdoors. so far, the scrub removes tan very easily and deep cleans the face as well.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/711-hC6RQTL.jpg
1623,1623,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g","I've used this product a few times, I can say it reduced my face tan a lot, I've tried many brands but this worked the best, give it a shot I'm sure you won't be dissatisfied.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61cXqKEkPoL.jpg
1624,1624,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g","Mask 3/5Scrub 3/5The mask had a burning sensation when I applied it but it quickly dies down,it leaves some black spots when the mask gets removed  which can be easily washed off, the scrub was okay but I didn't see any noticeable difference as mentioned by many. Overall the product was okay-ish.  I have oily skin and this is strictly my experience with the product. Cheers!",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81PurjFz9aL.jpg
1625,1625,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g",The scrub is really aswsome.Nice work for me.The scrub has lot of wall nut which is really good works for clear the dirt from face. The quality of pill of musk really awesom.The power full mast remove dirt only in 15 muniutes.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81xZrBKRO5L.jpg
1626,1626,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g","This is good, but not the best.",2.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61K09rqE7uL.jpg,https://images-na.ssl-images-amazon.com/images/I/71U0CiNRMWL.jpg"
1627,1627,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g","The Exfoliating Granules does what it is supposed to, it's been 5 days I have received it I think it's too soon to see the effects as I have an extremely tanned skin type. But I think it's a really good investment during Summers and get refreshing wash with mild and Good fragrance when you are exhausted after exposure of Sun.",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71X6JXEijzL.jpg
1628,1628,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g",Good product feels fresh.. Instant skin brightening and leaves you with an icy cool feeling.. No side effects at all.. Apply a thin layer on face and leave it for 15mins and then scrub it for 5mins.. Then wash off the face that gives you the perfect result with icy cool feeling.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81Y20INUuPL.jpg
1629,1629,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g",Received it yesterday... And after using it I must say it felt quite refreshing and was good towards my skin... So when it comes to the scrub segment you can’t expect anything better than this,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71pSpMAkj9L.jpg
1630,1630,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g",Effective and much valuable worth money product ! Instant glow after srucb and remove oillness from face !!,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81yJ6YJWGkL.jpg
1631,1631,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g",Awsome product. I was pretty sceptical while buying the stuff but now I am happy that I trusted my instinct. Must use if you want really great results and but do not expect miracle it takes time but dies the thing it says.... Five stars 🌟✨✨✨✨,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71cx7yoPXNL.jpg
1632,1632,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g",I just like this product. Your skin feels soft and bright after you apply it. One must use it regularly for better results.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/715HOo8P3LL.jpg
1633,1633,B07H7GK7MM,"Beardhood Tan Removal Face Scrub with Moringa, Walnut Granules & Almond Oil, SLS & Paraben Free, 100g","Really good product! Has a really good smell, and makes your skin feel fresh and smooth after use! Definitely cleans the skin well!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71W4E+bXu4L.jpg
1634,1634,B00DRE6DM0,"Olay Natural White Light Instant Glowing Fairness Cream, 40g","This moisturizer instantly brightens up the skin & deeply hydrates it while providing sun protection. It works like a BB cream + moisturizer + sunscreen in one. It does temporarily leave a white cast on the skin just like sunscreens do, but it settles down after a couple of minutes. On days you don't feel like applying a BB cream or foundation, you can just use this moisturizer & set it with your compact - you'll be good to go.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71q3Wqx2JGL.jpg
1635,1635,B00DRE6DM0,"Olay Natural White Light Instant Glowing Fairness Cream, 40g","I use Olay products for years and recently started using Olay natural white light instant glowing fairness cream. As per the name instant fairness cream, gives instant glow after applying it. It makes a thin white layer on face after applying it and face looks bright.If used regularly, over the period of time this cream helps to reduce dark spots and makes skin fair. It claims to get the natural glow, but I didn't find glow on my face. I have fair skin and thus needs very less quantity of cream as I look whitish after using more quantity of cream. But I'm sure this cream will be perfect for people with darker skin tone. One more feature about the product is, it comes in travel-friendly packaging so it can be used while traveling as well. I liked this product and its value for money.",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61ikOUraQXL.jpg
1636,1636,B00DRE6DM0,"Olay Natural White Light Instant Glowing Fairness Cream, 40g","This cream smoothens out well when applied and doesn’t cluster by any kind of light and smooth with a sweet calming scent, which is exceptionally mesmerising .What I like the most about the cream is that it leaves the skin extremely delicate and smooth.It makes for an ideal base for applying cosmetics.I noticed a bright change in my composition after application. My family and friend were ready to compliment it.it dosent contain any bleachThis cream lightens your skin toneit evens out your skin toneit provides sun protection to give healthy looking glowit nourishes your skin deep withinIt might work wonders for you too!!",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71nAkdtDNFL.jpg
1637,1637,B00DRE6DM0,"Olay Natural White Light Instant Glowing Fairness Cream, 40g","I am fan of this moisturiser, as it claims it gives an instant glowing fair skin.It protect skin from harmful uv rays and keep skin well moisturised throug out the day.I am totally in love with this product and highly recommend it to all the beauties out there.Mine is normal to oily skin.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61qeazV+FzL.jpg
1638,1638,B00DRE6DM0,"Olay Natural White Light Instant Glowing Fairness Cream, 40g","Olay Natural White Light Instant Glowing Fairness, 40gmSkin Type : Combination Skin.This one is a miracle in a small tube.First thing : I absolutely love, how it comes in a tube, which is convenient to carry in your  purse or bagAfter washing face, and this one, it instantly gives a soft glow to the skin.It has also helped to even out my skin tone.I am applying this as a night cream, while it gives a really beautiful glow in the morning.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61RJMhdpEvL.jpg,https://images-na.ssl-images-amazon.com/images/I/716t0RrN3ZL.jpg"
1639,1639,B00DRE6DM0,"Olay Natural White Light Instant Glowing Fairness Cream, 40g",I like so much olay natural light instant  it make me look like korean. I use 5 months Garnier light complete  I don't see any changes I apply olay only one time it make me happy and I just don't like to get out o mirror 😊😊,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61FiXqDL5gL.jpg
1640,1640,B003OPTXW4,"Himalaya Herbals Anti-Wrinkle Cream, 50g","So nice product, my skin is combination type (oily n dry), it works magically especially in winter. Gives u Extra softness..",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/51t9gsif5QL.jpg
1641,1641,B003OPTXW4,"Himalaya Herbals Anti-Wrinkle Cream, 50g","As it's made for normal to dry skin but I feel oily skin people can also use it as my mom has oily skin, it's very moisturizing. As it's dermatologically & clinically tested so I can day it's good for even sensitive skin. It's scent is amazing, very mild smell. I feel you'll love it's fragrance. It's cruelty free, amazing. And it's an Indian brand.In first use my mom really likes it. I will update it later how it performed on her skin.Thanks. 😊",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71CgtO5f-PL.jpg,https://images-na.ssl-images-amazon.com/images/I/71EjTKZ5E4L.jpg,https://images-na.ssl-images-amazon.com/images/I/71UWdxfZiRL.jpg,https://images-na.ssl-images-amazon.com/images/I/71iJtVDMhbL.jpg"
1642,1642,B003OPTXW4,"Himalaya Herbals Anti-Wrinkle Cream, 50g",Nice product,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/713ef7yJiXL.jpg
1643,1643,B003OPTXW4,"Himalaya Herbals Anti-Wrinkle Cream, 50g",Good herbal product,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71saB+sQJSL.jpg
1644,1644,B016ZA76QO,ST. D'VENCE Winter Edition Body Lotion with Tea Tree Oil and Shea Butter for Dry Skin,"HI THEREI have a sensitive & a bit dry skin so very choosy in buying any beauty product.I have been using ST DVENCI winter edition moisturiser for the past several months now.I'm going to share my experience & personal  views on this product &of course that might vary from one customer to the other .BOTTLE PACKAGINGBottle looks neat & attractive with a pump.But, as many customers pointed out the last 40 ml of cream is below the pump & getting it out is nuisance & irritating.WHAT'S INSIDE THE BOTTLETea tree ,jojoba & vitamin E oill ,shea butter,  alovera are some of the main ingredients.The cream is thick, creamy and spreads real quick on the skin.No sticky / oily feel.The fragrance is extremely pleasant.WHEN TO USE?Ideally after bath when our skin is still moistIS IT EFFECTIVE?Personally for me very effective. My skin looks soft, supple & thoroughly hydrated. It nourishes my skin from deep inside.Real quality product.Many reviewers have written how this is ideal for winter & for dry skinned people.According to me this moisturiser is also extremely suitable for MATURE SKIN (above 38+) I'm 40+ & by far this is the ideal cream I have ever come across.ANY NEGATIVES?Apart from the pump that doesn't allow the last 40 mls of cream out,none.FINAL WORDThick ,fragrant cream. Easy to use.My skin simply responded very well to this product.One can feel how well it nourishes the skin with in 3 to 4 days of usage.300 ml botte lasts approximately 45 to 50 days .(moderate use)Would I recommend this if you are interested in buying? Most certainly yes! Would I buy again? Yep.In fact i have already purchased 3 bottles.REVIEW UPDATE ON 24.02.2020My fourth bottle has a pump that's lengthier than the previous ones. Now, the cream can be pumped almost fully. I would like to give full credit to the manufacturers for listening to the consumer's feedback, act & increase the length of the pump. A simple but very effective improvement. Well Done!One more thing-  this cream is no longer for very dry skin people but for dry skin. The difference is now, it doesn't give long hours of moisturizing effect like before.HOPE THIS REVIEW IS USEFUL TO YOU",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/617NBGv3M4L.jpg,https://images-na.ssl-images-amazon.com/images/I/61DQFCEgwPL.jpg,https://images-na.ssl-images-amazon.com/images/I/61o9vMtkD0L.jpg"
1645,1645,B016ZA76QO,ST. D'VENCE Winter Edition Body Lotion with Tea Tree Oil and Shea Butter for Dry Skin,When u read the positive reviews nd trust the brand this thing will happen.check out the pictures below.,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61sW1NtT69L.jpg,https://images-na.ssl-images-amazon.com/images/I/71o4Wv0QxjL.jpg"
1646,1646,B016ZA76QO,ST. D'VENCE Winter Edition Body Lotion with Tea Tree Oil and Shea Butter for Dry Skin,Really  moisturizing and healing as it has goodness of teatree oil. The consistency is cream like not like lotion .nice product with goodness of all natural hearbs.. just problem with the container bit difficult to squeeze the cream out,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/710BCKNaCOL.jpg,https://images-na.ssl-images-amazon.com/images/I/71aya6Vi-dL.jpg"
1647,1647,B016ZA76QO,ST. D'VENCE Winter Edition Body Lotion with Tea Tree Oil and Shea Butter for Dry Skin,Good moisturiser. I have very rough skin on the back of my hands (spending hours near the kitchen stove) so I needed a moisturiser that will make them soft and supple. This moisturiser works well. Has a pleasant mild fragrance to it. It's non sticky as well and not oily. The packaging is good(100ml version). The only hassle being that the moisturiser is so thick that it takes a little effort to come out of the bottle.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61QQk52KsUL.jpg,https://images-na.ssl-images-amazon.com/images/I/61bs-7dWw8L.jpg,https://images-na.ssl-images-amazon.com/images/I/61iYq8VxI8L.jpg"
1648,1648,B016ZA76QO,ST. D'VENCE Winter Edition Body Lotion with Tea Tree Oil and Shea Butter for Dry Skin,Product is good and smell is also good.I have received an old stock.Manufacturing date is 05/2018. Though expiry is 36 months.  Stock is still a year and half old. Highly disappointed with amazon.,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71-d+bCckrL.jpg,https://images-na.ssl-images-amazon.com/images/I/71gwS-veIjL.jpg"
1649,1649,B016ZA76QO,ST. D'VENCE Winter Edition Body Lotion with Tea Tree Oil and Shea Butter for Dry Skin,This is what I use on daily basis. It's really great and the smell is minimalb and very pleasant . It's not sticky as such. Totally recommend it!!,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71NZculqjkL.jpg
1650,1650,B00DRE0XJ4,Lotus Herbals White Glow Skin Whitening and Brightening Nourishing Night Crème | 60g,"Product is fake, I'm using it for 2 days now..and it has caused me this type of infection",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71aA1x+-eTL.jpg
1651,1651,B00DRE0XJ4,Lotus Herbals White Glow Skin Whitening and Brightening Nourishing Night Crème | 60g,After using this cream..it makes some issue in my skin... I am very disappointed by using this cream...!!!  Please don't sale any harmful chemical products... It affects only buyers...!!!,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61be99hQhfL.jpg
1652,1652,B00DRE0XJ4,Lotus Herbals White Glow Skin Whitening and Brightening Nourishing Night Crème | 60g,I don't like it's prize because it's not affordable bt i like tha product bt it doesn't mean that it give u a dark to fair skin .. No 🚫 it's give u a glowing skin 😊😊,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71-k7aOIPnL.jpg,https://images-na.ssl-images-amazon.com/images/I/71BxTG0xgnL.jpg,https://images-na.ssl-images-amazon.com/images/I/71x5kG4AEQL.jpg"
1653,1653,B00DRE0XJ4,Lotus Herbals White Glow Skin Whitening and Brightening Nourishing Night Crème | 60g,Awesome.... Got at 361/..... Nice to use. For all skin..,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61F6sX5lN1L.jpg,https://images-na.ssl-images-amazon.com/images/I/71MFJptcTgL.jpg"
1654,1654,B00DRE0XJ4,Lotus Herbals White Glow Skin Whitening and Brightening Nourishing Night Crème | 60g,I take 7day challenge. But now I have badly red patch and rash . I stop it .. it is not for dry to sensitive skin..  but its facewash is really good .,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71aVnR5v5JL.jpg
1655,1655,B00DRE0XJ4,Lotus Herbals White Glow Skin Whitening and Brightening Nourishing Night Crème | 60g,,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/613XaTdeF0L.jpg,https://images-na.ssl-images-amazon.com/images/I/61L7TVXvDAL.jpg,https://images-na.ssl-images-amazon.com/images/I/61ZRstJMDaL.jpg"
1656,1656,B07VYKYY74,"Enchanteur Romantic Perfumed Body Lotion, 500ml, with Aloe Vera & Olive Butter for Silky Smooth Skin",Pump is not working and already used,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61O8ZHIxDLL.jpg,https://images-na.ssl-images-amazon.com/images/I/717BWdDWXVL.jpg"
1657,1657,B004RRE18E,"ST. Ives Fresh Skin Apricot Face Scrub, 170g","The sticker which has the expiry date written on it, is ripped off...I'm assuming it is expired already.else why would somebody remove the sticker.",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71PP+fIOywL.jpg
1658,1658,B01HMLB0J4,"Cetaphil Moisturising Lotion, 118ml",I purchased on 23rd August 2019.... Manufacturing date of product is oct-2018....and expery date of product is after 24 month. They are clearing old stock.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71vW06U0EHL.jpg
1659,1659,B01HMLB0J4,"Cetaphil Moisturising Lotion, 118ml",,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Bz9gxSZML.jpg
1660,1660,B01HMLB0J4,"Cetaphil Moisturising Lotion, 118ml","At the time of buying, this little gem of a bottle was retailing for Rs 72,339. Imagine my delight when I saw that Amazon had it for a special price of Rs 345 ONLY! That's over a 100% discount. At that price I did some quick math and thanks to investing in cryptos, I spotted a clear chance of striking it big. I did what any sane minded, financially sound person would do. I bought 24 of these bottles and am waiting for the bull run that drives the price back to Rs 72,339.Early retirement looks like its gonna arrive early :D",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61yOfB1EDtL.jpg
1661,1661,B01CYGHLFY,"Beardo Ultraglow Face Lotion For Men, 100 gm",Bcz of its popularity i went for it leaving my regular garnier cream but its not as per the expectation. Its Making skin oiler as well as sweat. May be it will work on dry skin but definitely not for oily skin.  Morality : All product of a popular brand may not come useful. 😒,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71+Y-k4U79L.jpg
1662,1662,B01CYGHLFY,"Beardo Ultraglow Face Lotion For Men, 100 gm",It's a nice product for Men's face .It gives immense pleasure .The fragrance is awesome .It's only for after using face wash .,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81KuGPE2ImL.jpg
1663,1663,B01CYGHLFY,"Beardo Ultraglow Face Lotion For Men, 100 gm","The Face Lotion is good. I am using it as sunscreen currently and it helps in preventing skin from getting oily & sunburnt. Using it from few days, it also reduces blemishes & dark spot on face.I like the fragrance of the lotion & it is easy to use. It's continuous use can bring good & positive results.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71A8EnvJI0L.jpg,https://images-na.ssl-images-amazon.com/images/I/71ti-IpDfhL.jpg"
1664,1664,B01CYGHLFY,"Beardo Ultraglow Face Lotion For Men, 100 gm",It's amazing smell and very good in this price but it use for dry skin because it's little oily bus nice for glowing face. Thanks AMAZON,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71nsmOepBHL.jpg,https://images-na.ssl-images-amazon.com/images/I/817hscBl2aL.jpg"
1665,1665,B01CYGHLFY,"Beardo Ultraglow Face Lotion For Men, 100 gm",Great product prevents sun tan i have used the whole thing one tube will last you till 2 and half months easily,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71akALe7hIL.jpg
1666,1666,B01CYGHLFY,"Beardo Ultraglow Face Lotion For Men, 100 gm",Product is good but Amazon delivery is too slow.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71ZeSZpeWkL.jpg
1667,1667,B01AJBW3B8,Lotus Professional Phyto Rx Rejuvina Herb Complex Protective Lotion | 100ml,"I bought it on my friend's suggestion. Love this product. Make skin glowy. I got it for only 254 and has a slight tint in the moisturizer which is just perfect for me. But cannot be used by oily skin in a hot summer day.one should apply a good sunscreen as it has only SPF 15. So,if you don't like makeup still want a fresh glowy look it's perfect for you. I don't use it as a sunscreen. For casual outing it's my swear by product. I would suggest oily skin people to give it a shot in winter season.😇💓 I'm attaching some pics. See the moisturization part.",4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61g2TVTt1OL.jpg,https://images-na.ssl-images-amazon.com/images/I/71kRLKWZspL.jpg,https://images-na.ssl-images-amazon.com/images/I/71pGZ8iQ1DL.jpg"
1668,1668,B01AJBW3B8,Lotus Professional Phyto Rx Rejuvina Herb Complex Protective Lotion | 100ml,There is miss match in address of marketed by.. manufacturing...also logo is different  between the same product which I used before. So how can believe it's original or fake??,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71LBEZBYgFL.jpg
1669,1669,B01AJBW3B8,Lotus Professional Phyto Rx Rejuvina Herb Complex Protective Lotion | 100ml,original product. it's a very nice product.. and the mfg date is recent..,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61+4+IYcayL.jpg
1670,1670,B01AJBW3B8,Lotus Professional Phyto Rx Rejuvina Herb Complex Protective Lotion | 100ml,Incorrect Product delivered and there is no option to return the product. This is really pathetic.,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Fjmk6D3JL.jpg
1671,1671,B01AJBW3B8,Lotus Professional Phyto Rx Rejuvina Herb Complex Protective Lotion | 100ml,Excellent product. It give shining effect on the face. Good for dry skin people as well.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71ku4CEuaPL.jpg
1672,1672,B006G83LW4,"Himalaya Wellness Foot Care Cream, 50gm",This is my 2nd day usage it started healing my crack worth the money those who are suffering cracked heel problem give it a try,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Fsokz3SFL.jpg
1673,1673,B006G83LW4,"Himalaya Wellness Foot Care Cream, 50gm",It is the best and the most affordable foot cream. I am using this for 4months and it works. It is very moisturizing and will make your feet soft and crack free.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71PDs5CJy6L.jpg
1674,1674,B006G83LW4,"Himalaya Wellness Foot Care Cream, 50gm",Nice product,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71esfUrZj5L.jpg
1675,1675,B006G83LW4,"Himalaya Wellness Foot Care Cream, 50gm",Nice...,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/713c-ACAZBL.jpg
1676,1676,B07RZXVBX4,"Trycone L- Glutathione Cream for Skin Whitening, Anti Ageing and Glass Skin, Enrich with Vitamin C, 50 Gm",I ordered this for whitening.This cream has got a very very food fragrance And i really loved it.Using from 2 days i got some acne cleared.Hoping for more positive response in coming future.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61J7cesfMEL.jpg,https://images-na.ssl-images-amazon.com/images/I/61whITEL-CL.jpg,https://images-na.ssl-images-amazon.com/images/I/71aHlS-Y5iL.jpg"
1677,1677,B07RZXVBX4,"Trycone L- Glutathione Cream for Skin Whitening, Anti Ageing and Glass Skin, Enrich with Vitamin C, 50 Gm","At the beginning I was bit sceptical, but after reading the reviews I finally decided to buy this. I most say it's definitely worth it. Very impressed with this, keeps my face fresh for long. Had good fragrance and is moisturizing.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71IWHxWRTVL.jpg
1678,1678,B07RZXVBX4,"Trycone L- Glutathione Cream for Skin Whitening, Anti Ageing and Glass Skin, Enrich with Vitamin C, 50 Gm","It's one of the best products in the market. The effects can be seen from first use only. It gives u a brighter look. It improves your complexion. It also works as a moisturizer, without making your skin oily. It can be used by both men and women, and as day as well as night cream.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61HPKRszUxL.jpg,https://images-na.ssl-images-amazon.com/images/I/61HlW5UYsBL.jpg,https://images-na.ssl-images-amazon.com/images/I/61MsEPmjtuL.jpg"
1679,1679,B07RZXVBX4,"Trycone L- Glutathione Cream for Skin Whitening, Anti Ageing and Glass Skin, Enrich with Vitamin C, 50 Gm","I am really surprised how this product is so effective,trycone L Glutathione day and night cream is preventing me from damaged caused by UV rays,dark spots and even from melasma.It also helps you to protect skins natural oil,treats acne,fine lines, wrinkles, dullness and gives you whiter skin tones.BEST IN THE MARKETMiracle 😍",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71IAOxOb4aL.jpg,https://images-na.ssl-images-amazon.com/images/I/71qQG-Xj7TL.jpg"
1680,1680,B07RZXVBX4,"Trycone L- Glutathione Cream for Skin Whitening, Anti Ageing and Glass Skin, Enrich with Vitamin C, 50 Gm",This trycone day and night cream is really very effective I just used this for 4-5 days and it worked very well got the result in just 2 uses ingredients used in this product are very gentle to skin and suitable for all skin types. Used this twice a day after Washing my face really amazing results I got. Have amazing fragrance also,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/710Z-nwr5HL.jpg,https://images-na.ssl-images-amazon.com/images/I/71hgndnhT4L.jpg"
