,pid,ASIN,product_name,review,rating,img_link
1124,1124,B00REG1VXI,"Khadi Natural Moisturising Sunscreen Lotion - SPF 30 Pa++, 100ml",I like the pump like pack and its smell is too good cream colour is white loved to use it and it is chemical free so use it freely.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/713ykYqwrhL.jpg
1125,1125,B00REG1VXI,"Khadi Natural Moisturising Sunscreen Lotion - SPF 30 Pa++, 100ml",This is chemical free sunscreen it's smell is too good it's has white thick cream it came with full safety and well packaged I really liked this product I'm satisfied with this sunscreen,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/51cWXY8CcYL.jpg,https://images-na.ssl-images-amazon.com/images/I/617F-0gM0xL.jpg"
1126,1126,B00REG1VXI,"Khadi Natural Moisturising Sunscreen Lotion - SPF 30 Pa++, 100ml",Good one.,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/719tN82qiWL.jpg
1127,1127,B00REG1VXI,"Khadi Natural Moisturising Sunscreen Lotion - SPF 30 Pa++, 100ml",I've used a lot if sunscreen lotions and feel this is the best coz it doesn't feel oily or sticky on my body and has a faint smell that is pleasant.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61zOmIeAdmL.jpg
1128,1128,B00U3T2YZC,Vlcc Natural Sciences Liquorice Cold Cream Normal to Dry Skin (50g) (Buy1 Get1 Free),Me and my mom use it during winter for face.. It's really good.. We've been using it for more than 4 years,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61gHzC67duL.jpg
1129,1129,B008KH39P8,"Lotus Herbals Safe Sun Daily Multi Function Sunblock SPF-70, 60g",Not that much good as per the price,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71wBktg+NIL.jpg
1130,1130,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","This Product Is Really Good and indians market and their anr First caffeinated care Brand i was use this Product and i am really impressed and satisfied this Product. The quality is vary best. And used the original skin nurturing ingredients. Like coffee for polishing body, white water lily for hydrate skin, vitamin E for sun damage recovery, coconut for moisture, No one any brand Are Available in market only this brand are producing original product. This product are very not very costly available in budget range.Coffee body ScrubThe coffee body Scrub Is very original & this product available is only this brand this scrub is reduces cellulite and Remove Tan And Also Use for exfoliate.The scrub was really poshing skin and relieves skin from stress. the coffee infused trio is rish in antioxidants that fight free radicals. Scrub your way to healthy skin with the nourishing coffee scrub. The coconut oil in the scrub makes sure that your skin is moisurisers and smooth.Coffee Body LotionThis lotion is used in winter sessions, tha lotion is very great, and non greasy. And i use continuously and my skin was really Smooth for all day, the lotion is moisurisers 24hrs in skin, this lotion applied in skin and smoothly rub its non Greasy tones skin.The lotion was really poshing skin and relieves skin from stress, coffee is an excellent exfoliator and gets the skin rid of dead skin and impurities.The lotion was glide on some coffee moisurization. Lotion was absorb quickly in the skin without any stickiness behind for smooth finish.Coffee Body Polishing OilBody polishing oil contains original Coffee and is very usefull for skin and day to day life and i was use last 8 days and i was very happy my skin is polishing, reduses cellulite and reduces stretch Marks, etc other useful properties.The polishing oil was really poshing skin and relieves skin from stress, coffee has caffeine which tones the skin, this oil contains vitamins E, it well enhance your scrubbing experience making your body more moisturized and nourished.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/711J1fmQuNL.jpg,https://images-na.ssl-images-amazon.com/images/I/71gP0N6TL1L.jpg"
1131,1131,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","mCaffiene, I'm really in love with all of their products. As Coffee is an excellent exfoliator and gets the skin rid of dead skin and impurities. Here I tried mCaffiene Coffee Body Polishing Kit which has 3 items :1. mCaffiene Body OilThe first thing is the fresh fragrance of coffee. This is absolutely non-sticky rather then other oils  which is one of the best reason you should go for it. It not only polish the skin but also gives it a smooth and soft texture which you will definitely love. A must try body oil.2. mCaffiene Body ScrubAgain the amazing soothing fragrance of Coffee is so refreshing. This scrub is full of granules so it is best for scrubbing all the dead cells out. It has a cute spatula for taking certain quantity out from the bottle. So I took a spoonfull on my palm then added few drops of water and rubbed it around. Similarly you can scrub whole body. It removes dirt from pores , tanning and gives a natual skin texture.3. mCaffiene Body LotionOne of the key point is, it is not at all greasy like any other body lotion. It completely moisturizes the skin and gives that smooth texture and feel.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61VzN1FEDyL.jpg,https://images-na.ssl-images-amazon.com/images/I/71+-I7hKAiL.jpg,https://images-na.ssl-images-amazon.com/images/I/7161rSTSNIL.jpg,https://images-na.ssl-images-amazon.com/images/I/7167MFoCQ3L.jpg,https://images-na.ssl-images-amazon.com/images/I/71QvsyR77uL.jpg,https://images-na.ssl-images-amazon.com/images/I/71m6u1iR6VL.jpg,https://images-na.ssl-images-amazon.com/images/I/71xgU1AAzgL.jpg,https://images-na.ssl-images-amazon.com/images/I/71zuQ-DIGpL.jpg"
1132,1132,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",Best products from MaccaffineThe Products are just wonderful...Scrub- perfect granules to take out the dead skinPolishing oil - softens the skin. Oil is perfect for both dry and oily skin typeBody Lotion - the fragrance is very nice.. ppl like me who loves coffee would love the products and for those who don’t like Coffee so much will fall in love with coffee..,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61NutfJu9lL.jpg,https://images-na.ssl-images-amazon.com/images/I/717Cv9yUQ7L.jpg"
1133,1133,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",As we all know how much coffee is good for our skin.. I was very excited to use this product.... After using all the product... Thd results was amazing... The body polishing oil help to glow the skin ... The scrub help to remove the dead skin ... The lotion help to moisturize the skin the best thing about the lotion is it is a gel lotion which does not feel your skin greasy .... I just love the kit..,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81E2+M5j2tL.jpg
1134,1134,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","I m just falling love in mCaffeine products. It's  Coffee Body Toning & Polishing Kit is just amazing. It Nourish my skin and remove all Tan from my skin.  Good Moisturization . In this kit I got Body Oil, Body Scrub, Body Lotion. It's Paraben & Mineral Oil Free. Value of money. Must try. Fragrance is mild and gentle.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Rbfr2GarL.jpg
1135,1135,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","1.If you love chocolate this is a perfect body lotion for you. It nourishes your skin completely and smells delicious2.I have dry skin and this product moisturizes and makes it soft. However, it also help me with my stretch marks, cellulite and acne scars/dark spots.3.Get covered in coffee with the mCaffeine Complete Coffee Moisturization. It will moisturize and hydrate your skin from face, hands, to body. It has a coffee-infused hand cream, face serum, and body lotion. Coffee in the hand cream soothes & relieves the dryness of the hands. The Coffee Body Lotion is enriched with Pure so frineds must try",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61Y3gwoYsJL.jpg
1136,1136,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","This is a perfect coffee trio for complete body care .The polishing oil has real coffee beans in it ,It polish our skin by giving a polishing glow and also helps in reducing anti cellulite & strech marks .The body scrub is a very gud exfoliater it makes skin soft n supple removing all dead skin cells n black heads .The body lotion mosturize our body for the whole day with a nyc fragrance of coffee overall a very nyc n natural product witout any chemicals ...Guys go for it",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71MD1zFgneL.jpg,https://images-na.ssl-images-amazon.com/images/I/71tL3kh2mdL.jpg"
1137,1137,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","I have used alot of body scrubs from big and small brands,in the past. And I love mCaffeine body polishing products.I'm glad that I bought the whole range. After just first use my skin is clean,soft and supple and the body lotion smells divine. The smell lingers on for a good 4-6hrs.Amazon is offering the best price out there. Definately going to repurchase.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71s5FMRWdPL.jpg
1138,1138,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",I am fully satisfied with the quality of the product and Mcaffeine also provides adequate quantity for the price. It helps to reduce cellulite and are made with real coffee beans. I have been using these products for a week and have certain visible changes (good). The body scrub deeply cleanes the dust and dead cells from the skin and the body lotion and the oil leaves a glow and provides moisture. Another plus point is the premium fragrance that these products have!  Being a coffee lover am Loving these products. These are suitable for all skin types. HIGHLY RECOMMENDED!,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71z-+q8do0L.jpg
1139,1139,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","I have been using these products from last one and half months and it has done wonders on my skin.Body scrub helps in removing body tan and  body polishing oil adds glow  to the skin whereas, body lotion helps in removing excess Dryness. The smell of  the body scrub and body lotion is to die for, Scent  is amazingI Strongly recommend these products👍🏼👍🏼",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71FboyiqXqL.jpg,https://images-na.ssl-images-amazon.com/images/I/71IU3jhYj9L.jpg,https://images-na.ssl-images-amazon.com/images/I/71SFdnLIH0L.jpg,https://images-na.ssl-images-amazon.com/images/I/71u1gCsFiTL.jpg"
1140,1140,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","The Kit contains body polishing oil, body lotion and body scrub. All of them are well packed and the quality is too good with real coffee aroma. The result is amazing and worth buying. The skin will be smoother and moisturized after  using it.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71EabVuJb+L.jpg,https://images-na.ssl-images-amazon.com/images/I/81y7h+x8kpL.jpg"
1141,1141,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",The Products are just wonderful...Scrub- perfect granules to take out the dead skinPolishing oil - softens the skin. Oil is perfect for both dry and oily skin typeBody Lotion - the fragrance is very nice.. ppl like me who loves coffee would love the products and for those who don’t like Coffee  so much will fall in love with coffee..,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71gxDQbvASL.jpg
1142,1142,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","I love this mcaffeine coffee kit, it has body polishing oil, scrub n body lotion. Use all the products together of this kit gives best result. Body polishing oil is non greasy n scrub has full of granuls of coffee which is help to remove dade skin n body lotion nurished the skin well n gives soft n smooth skin. Love it's frigrance. Best product for my skin. Love to buy again.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/712ZrFfjR0L.jpg
1143,1143,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",I have been using it for a week now and it actually makes a difference. I wish I would have brought it before 🙈. Scrub is amazing ♥️ plus the body lotion is super moisturizing makes my skin very soft+hydrated. Body oil is my favorite 🔥,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/81eblaeCrXL.jpg,https://images-na.ssl-images-amazon.com/images/I/81ka8NXwr5L.jpg,https://images-na.ssl-images-amazon.com/images/I/81pdIH73W0L.jpg"
1144,1144,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",This product is really good. It has really nice aroma and is really effective. I used this scrub and my skin is really smooth now . Skin feels very soft . Body lotion has a very nice smell and glides like feather. I am really excited to try body oil too.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71GbZLoQN1L.jpg
1145,1145,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",All three combo product is good.Must try this it will good for skin.My skin is glowing after 2 week of use.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71M1v8TKTfL.jpg,https://images-na.ssl-images-amazon.com/images/I/71cfPOtk-pL.jpg"
1146,1146,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",Loved this coffee products combo from Mcaffeine .Very effective products from the brandHave been using this fron few weeks .,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71rRgt+Oy9L.jpg
1147,1147,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","Properly packed products. Kit really smells likecoffee...already believing that it's all natural. Genuine product, with good quality and quantity. A happy Mcaffeine customer. :)",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71fKhalrGPL.jpg,https://images-na.ssl-images-amazon.com/images/I/71tPIx2O5bL.jpg,https://images-na.ssl-images-amazon.com/images/I/71zahkRwbtL.jpg"
1148,1148,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","I like it every think, it's so moisturizing your skin smooth, presentation  highly recommend guys must try 🥰🥰🥰🥰🥰🥰🥰",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/81XU5IQ3W4L.jpg,https://images-na.ssl-images-amazon.com/images/I/81isnrnDepL.jpg"
1149,1149,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",Feels amazing on the skin! Very fresh and refreshing fragrance as well as the texture of all the products.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61Jnm6nzcPL.jpg,https://images-na.ssl-images-amazon.com/images/I/61jLFp87NLL.jpg,https://images-na.ssl-images-amazon.com/images/I/71+-Ay09aLL.jpg,https://images-na.ssl-images-amazon.com/images/I/714W9EiHVKL.jpg,https://images-na.ssl-images-amazon.com/images/I/71gUAYZiiKL.jpg"
1150,1150,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",I really liked this product. Loved the result after using it. Scrub is my favorite its smells so good and nourish the body skin . The polishing oil have actual coffee beans in it and gives complete shine and its not greasy at all.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71kq93W6YvL.jpg
1151,1151,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",Amazing product,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/811Riz8-9lL.jpg
1152,1152,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",Great ProductScent is really like coffeeDoes really cleans and polishes your skinUsing this for about a week and really can se the result,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71KETKL1hjL.jpg,https://images-na.ssl-images-amazon.com/images/I/71YJUUxyQ6L.jpg"
1153,1153,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free","MCaffeine , being a trusted brand delivers a great range of products with no harmful chemicals and products made up of coffee. This coffee body and polishing kit comes with a perfect trio of Body oil , scrub and Lotion which helps in removal of tan and nourishes your skin . Free from chemicals like paraben and sls so no side effects . Packaging is just perfect by the company.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71NyjhXG+AL.jpg
1154,1154,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",This combo is one of my Best Buy in beauty products . It has real coffee fragrance. Body scrub gently cleans and smoothness the body . Body oil get easily absorbed in the skin and leaves the skin shiny . One of the best thing is lotion which has nice aroma and leaves the moisturised and hydrated . One of the best buy,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/81dL4DcEAtL.jpg,https://images-na.ssl-images-amazon.com/images/I/81dL4DcEAtL.jpg"
1155,1155,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",I am absolutely in love with the fragrance and effect of this combo. My body smells like chocolate and coffee after the use and coffee in the products exfoliates my body and gives it a exotic and supple look. I am going to use this for years to come for sure.,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61o1BW-UrbL.jpg
1156,1156,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",Bought this lovely combo for my aunt on this Women's day cz she's a caffeine addict. This one is just perfect for the name.The best of all is the body lotion. Great essense and longevity.Perfect combo package in this price!,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/5128ry-1xUL.jpg,https://images-na.ssl-images-amazon.com/images/I/51FV5TLifGL.jpg,https://images-na.ssl-images-amazon.com/images/I/51dTerpRt-L.jpg,https://images-na.ssl-images-amazon.com/images/I/61rVL99LeGL.jpg"
1157,1157,B082FKSYHF,"mCaffeine Coffee Body Toning & Polishing Kit | Nourishing, Tan Removal, Moisturization | Body Oil, Body Scrub, Body Lotion | Paraben & Mineral Oil Free",Great product. From the time I have started using it I can feel the difference. The product is 100% organic with no chemical added.Highly recommended to everyone as it is suitable for any skin type.Great product at great deal!!!,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61JlJ1NQaKL.jpg,https://images-na.ssl-images-amazon.com/images/I/61VkP1BPeNL.jpg,https://images-na.ssl-images-amazon.com/images/I/61X1PcqMWxL.jpg,https://images-na.ssl-images-amazon.com/images/I/61j+5zegyeL.jpg"
1158,1158,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g","I love this compact. I totally do love it. It stays on for around 3hours, then it has to be re-dabbed. It has a soothing smell. I got it for Rs. 154, that's a very good deal. I have never used foundation on my face till date. It's just a generous dollop of Nivea and a bit of compact and I am good to go.",5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71ae87wPx6L.jpg
1159,1159,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g",Hi everyone.I got this product next day after i ordered but it was broken.so i called the customer care and ordered the same again as replacement.So now i got my new one.its. Awesome.and i got this for just 163 rs.And The smell was amazing it matches my skin tone also....Thank u amazon.but i was disappointed only 1stvtime whEn it broken....So only 4 star,4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71mHI-K1bfL.jpg
1160,1160,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g","It's bad, it has started broken from 2nd day itself. The brand name is so good but because of little problem, brand's name is also spoiling. So take care of your product because customer's reviews are not good for this compact",1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71Yrmy2LFLL.jpg
1161,1161,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g","This has been my companion for almost a year now.PROS:▪Spreads evenly, removes excess oil from skin▪Light-weight, non-sticky formulation, perfect matte finish▪Fair-medium coverage, sets makeup well▪High sun protection (SPF 40/PA+++) shields from both UVA/UVB rays▪Universal shade suits fair-medium skin tones▪Skin-friendly, suits all skin types, dermatologically tested▪Lasts for 4-5 hours, easy to reapply▪Mild pleasant fragrance▪7g quantity, 3 years expiry, affordable▪Never caused irritation, rashes or breakouts. To ensure this, I wipe off excess oil with tissue & then apply it. Never used this directly on oily skin.CONS:▪Ingredients not mentioned▪Doesn't suit dusky, dark skin tones▪Not completely waterproof/sweatproof▪Being opaque, I tend to apply a thin layer, & not sure how effective its sun proection works. Thus, I apply my regular sunscreen and follow it up with his so that suncreen provides SPF while compact removes oiliness left by sunscreen.",3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61UKjtO9VJL.jpg,https://images-na.ssl-images-amazon.com/images/I/61YunrxJPpL.jpg,https://images-na.ssl-images-amazon.com/images/I/71XcGlBEoAL.jpg"
1162,1162,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g",- Using this product for 2 days and after using it results was wonderful.- Mirror is Attached with product with is huge advantage when travelling- It works well and protect from sun and keeps my skin away from oil for 4-5 hrs.,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61bYQkAUTHL.jpg,https://images-na.ssl-images-amazon.com/images/I/71NhwYrg9ZL.jpg,https://images-na.ssl-images-amazon.com/images/I/71i-IHV30SL.jpg"
1163,1163,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g","Even though Lakme is having good reputation it's better to buy any product from offline. As the above product was received in damage status, which we can't even return",1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/81By1ofivKL.jpg,https://images-na.ssl-images-amazon.com/images/I/81gG72VY-GL.jpg"
1164,1164,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g","The other reviews of broken compacts had me a little worried but happy to say mine arrived in a perfect condition. Coming to the actual product, used it 2-3 times, and the coverage is good but longevity isn't, needs to be reapplied after 3-4 hrs. It also leaves a bit of a white cast. However if you have oily skin and cream sunscreens made u feel greasy, sticky, then this compact is the perfect one for you at this price point in India. Only wish it came it a few different shades for different complexions.",4.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/61XECzJnl7L.jpg
1165,1165,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g",Very nice compact its longlasting on my face max 6 hours .it gives more glamour to my face. but quality of the product very bad after the two days it broken,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71YZiEPFZ6L.jpg
1166,1166,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g",This is just a perfect compact for oily skin like me .. suitable for summers .. quantity and packaging is pretty good .. go for it without any single thought . !!,5.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81C4mwvErsL.jpg
1167,1167,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g",Don't buy this product.. it is of waste.. it comes as all broken... And no return policy...very bad..,1.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71+psfhaNWL.jpg,https://images-na.ssl-images-amazon.com/images/I/71eDqMtGh3L.jpg"
1168,1168,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g",Product came damaged all broken,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71QBT+t3VGL.jpg
1169,1169,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g","I usually like Lakme products, this time I was looking for some compact with SPF and I ended up choosing this one.Just used once, looks good rest will update later.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/715r2jJrSkL.jpg,https://images-na.ssl-images-amazon.com/images/I/71Ln8uNQOzL.jpg,https://images-na.ssl-images-amazon.com/images/I/71imV1-4MAL.jpg"
1170,1170,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g",Good one...it will match all skin tone and make you look good...started using only...and I think it's a good product so far...received in good condition...thanks to Amazon...,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71IKFvknyKL.jpg,https://images-na.ssl-images-amazon.com/images/I/71nBsDF7-EL.jpg"
1171,1171,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g",It's not that much good quality productIt's not that much good quality product. It's not a quality product. It does not hides skin pores or nothing... it's just works as face powder which goes away after some times...,2.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/818Io5ajnyL.jpg
1172,1172,B079NHBY1Y,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact, 7g","Nice compact... Shade suits fair ppl... Light on skin...lasts long...But still giving less stars..because got a damaged piece with broken mirror..so a little disappointed, but nevermind...",3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61+cATvvFuL.jpg,https://images-na.ssl-images-amazon.com/images/I/612OTYb7P0L.jpg,https://images-na.ssl-images-amazon.com/images/I/615CGZd-ECL.jpg"
1173,1173,B00791FAA8,"Himalaya Herbals Revitalizing Night Cream, 50ml","I have extra dry skin and this cream suits me perfectly. It is excellent for those who want mild scented light cream for winters.It's has a creamy texture, gets quickly absorbed into skin and best for night applications. May not be good for day time applications if you want to go out.",5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71GvLwkncDL.jpg,https://images-na.ssl-images-amazon.com/images/I/71W65wHqF3L.jpg,https://images-na.ssl-images-amazon.com/images/I/81gPT6-SdPL.jpg,https://images-na.ssl-images-amazon.com/images/I/81nMmt8R4QL.jpg"
1174,1174,B00791FAA8,"Himalaya Herbals Revitalizing Night Cream, 50ml",Since this item doesn’t cover your return policy so couldn’t return. Look at this Yuk condition,1.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/81PUPrpOOrL.jpg
1175,1175,B00791FAA8,"Himalaya Herbals Revitalizing Night Cream, 50ml","after using of 4 weeks,its showing good results slowly for my skin.now getting ready to place another order .",3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71iIIOygxYL.jpg
1176,1176,B00791FAA8,"Himalaya Herbals Revitalizing Night Cream, 50ml",I have sensitive oily skin.. It suits me.. Creamy consistency. At first feel oily on face on massaging absorb completely on face... Faint sweet smell whicj goes away after a while i like it.Add a glow on face in morning. Using since 2 weeks no break out till now..,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71RUdqslGyL.jpg,https://images-na.ssl-images-amazon.com/images/I/71p5e4qf+3L.jpg"
1177,1177,B00791FAA8,"Himalaya Herbals Revitalizing Night Cream, 50ml",Products are good. But packageing is very bad.,4.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71AdwZf4ayL.jpg,https://images-na.ssl-images-amazon.com/images/I/71OgPYEjzJL.jpg,https://images-na.ssl-images-amazon.com/images/I/71R5J1YUHWL.jpg"
